ECG,X,Y,Z,Timestamp
252,0.20,-9.45,-1.41,2024-01-20 15:14:54.295
289,0.27,-9.10,-1.33,2024-01-20 15:14:54.361
341,0.27,-9.22,-1.37,2024-01-20 15:14:54.396
376,0.27,-9.34,-1.33,2024-01-20 15:14:54.429
356,0.20,-8.98,-1.37,2024-01-20 15:14:54.494
272,0.31,-9.49,-1.37,2024-01-20 15:14:54.528
600,0.27,-9.53,-1.41,2024-01-20 15:14:54.561
314,0.24,-9.57,-1.45,2024-01-20 15:14:54.628
383,0.27,-9.30,-1.37,2024-01-20 15:14:54.661
399,0.24,-9.38,-1.33,2024-01-20 15:14:54.695
353,0.24,-9.30,-1.37,2024-01-20 15:14:54.728
268,0.24,-9.30,-1.41,2024-01-20 15:14:54.794
296,0.24,-9.30,-1.41,2024-01-20 15:14:54.828
346,0.24,-9.41,-1.41,2024-01-20 15:14:54.861
385,0.27,-9.22,-1.33,2024-01-20 15:14:54.927
360,0.24,-9.34,-1.37,2024-01-20 15:14:54.961
257,0.24,-9.22,-1.37,2024-01-20 15:14:54.994
271,0.20,-9.34,-1.37,2024-01-20 15:14:55.061
316,0.27,-9.38,-1.41,2024-01-20 15:14:55.094
378,0.20,-9.22,-1.37,2024-01-20 15:14:55.127
364,0.24,-9.34,-1.37,2024-01-20 15:14:55.193
289,0.31,-9.34,-1.41,2024-01-20 15:14:55.226
260,0.27,-9.53,-1.41,2024-01-20 15:14:55.260
382,0.27,-9.45,-1.45,2024-01-20 15:14:55.326
87,0.24,-9.34,-1.41,2024-01-20 15:14:55.360
382,0.24,-9.34,-1.41,2024-01-20 15:14:55.393
373,0.24,-9.34,-1.41,2024-01-20 15:14:55.426
292,0.24,-9.30,-1.37,2024-01-20 15:14:55.493
298,0.27,-9.30,-1.37,2024-01-20 15:14:55.527
320,0.27,-9.26,-1.33,2024-01-20 15:14:55.561
367,0.20,-9.38,-1.37,2024-01-20 15:14:55.626
376,0.20,-9.30,-1.37,2024-01-20 15:14:55.660
303,0.20,-9.26,-1.37,2024-01-20 15:14:55.693
254,0.24,-9.30,-1.37,2024-01-20 15:14:55.759
295,0.24,-9.34,-1.41,2024-01-20 15:14:55.793
340,0.24,-9.38,-1.33,2024-01-20 15:14:55.827
382,0.20,-9.34,-1.41,2024-01-20 15:14:55.893
375,0.24,-9.34,-1.37,2024-01-20 15:14:55.926
252,0.24,-9.34,-1.37,2024-01-20 15:14:55.959
255,0.24,-9.38,-1.41,2024-01-20 15:14:56.025
310,0.24,-9.38,-1.41,2024-01-20 15:14:56.058
646,0.24,-9.30,-1.37,2024-01-20 15:14:56.092
207,0.31,-9.30,-1.33,2024-01-20 15:14:56.126
289,0.27,-9.38,-1.41,2024-01-20 15:14:56.192
268,0.24,-9.45,-1.45,2024-01-20 15:14:56.225
313,0.27,-9.22,-1.33,2024-01-20 15:14:56.259
366,0.31,-9.45,-1.37,2024-01-20 15:14:56.324
378,0.24,-9.26,-1.41,2024-01-20 15:14:56.358
343,0.24,-9.34,-1.37,2024-01-20 15:14:56.392
252,0.24,-9.34,-1.37,2024-01-20 15:14:56.458
276,0.24,-9.30,-1.37,2024-01-20 15:14:56.491
326,0.24,-9.34,-1.41,2024-01-20 15:14:56.524
369,0.24,-9.34,-1.33,2024-01-20 15:14:56.590
359,0.20,-9.26,-1.41,2024-01-20 15:14:56.625
260,0.27,-9.26,-1.37,2024-01-20 15:14:56.657
287,0.27,-9.38,-1.45,2024-01-20 15:14:56.724
305,0.20,-9.22,-1.41,2024-01-20 15:14:56.758
361,0.20,-9.22,-1.37,2024-01-20 15:14:56.791
398,0.24,-9.30,-1.37,2024-01-20 15:14:56.824
656,0.20,-9.30,-1.37,2024-01-20 15:14:56.890
132,0.24,-9.26,-1.41,2024-01-20 15:14:56.924
306,0.27,-9.30,-1.41,2024-01-20 15:14:56.957
363,0.27,-9.34,-1.45,2024-01-20 15:14:57.024
414,0.24,-9.30,-1.41,2024-01-20 15:14:57.057
396,0.24,-9.30,-1.37,2024-01-20 15:14:57.090
288,0.24,-9.34,-1.41,2024-01-20 15:14:57.157
297,0.24,-9.38,-1.37,2024-01-20 15:14:57.190
318,0.27,-9.34,-1.41,2024-01-20 15:14:57.223
364,0.27,-9.34,-1.41,2024-01-20 15:14:57.290
385,0.20,-9.34,-1.41,2024-01-20 15:14:57.323
313,0.24,-9.34,-1.41,2024-01-20 15:14:57.357
259,0.24,-9.34,-1.37,2024-01-20 15:14:57.422
307,0.24,-9.38,-1.41,2024-01-20 15:14:57.456
379,0.27,-9.30,-1.37,2024-01-20 15:14:57.489
392,0.24,-9.30,-1.37,2024-01-20 15:14:57.523
353,0.20,-9.30,-1.37,2024-01-20 15:14:57.590
272,0.24,-9.34,-1.41,2024-01-20 15:14:57.623
658,0.20,-9.30,-1.33,2024-01-20 15:14:57.656
243,0.20,-9.38,-1.33,2024-01-20 15:14:57.723
422,0.24,-9.30,-1.37,2024-01-20 15:14:57.756
437,0.27,-9.34,-1.37,2024-01-20 15:14:57.789
364,0.27,-9.34,-1.37,2024-01-20 15:14:57.855
325,0.20,-9.38,-1.45,2024-01-20 15:14:57.889
316,0.20,-9.30,-1.37,2024-01-20 15:14:57.922
358,0.24,-9.30,-1.29,2024-01-20 15:14:57.988
375,0.24,-9.34,-1.37,2024-01-20 15:14:58.022
334,0.24,-9.34,-1.41,2024-01-20 15:14:58.055
252,0.24,-9.30,-1.41,2024-01-20 15:14:58.121
273,0.24,-9.41,-1.41,2024-01-20 15:14:58.154
318,0.24,-9.34,-1.37,2024-01-20 15:14:58.188
371,0.20,-9.30,-1.37,2024-01-20 15:14:58.222
373,0.24,-9.34,-1.37,2024-01-20 15:14:58.288
305,0.20,-9.30,-1.41,2024-01-20 15:14:58.321
252,0.24,-9.34,-1.37,2024-01-20 15:14:58.355
305,0.24,-9.34,-1.33,2024-01-20 15:14:58.421
346,0.20,-9.34,-1.37,2024-01-20 15:14:58.455
188,0.27,-9.30,-1.37,2024-01-20 15:14:58.488
336,0.20,-9.30,-1.37,2024-01-20 15:14:58.554
280,0.24,-9.34,-1.37,2024-01-20 15:14:58.588
319,0.24,-9.30,-1.37,2024-01-20 15:14:58.621
366,0.24,-9.38,-1.33,2024-01-20 15:14:58.688
388,0.20,-9.38,-1.37,2024-01-20 15:14:58.720
347,0.24,-9.34,-1.37,2024-01-20 15:14:58.754
262,0.24,-9.34,-1.33,2024-01-20 15:14:58.820
252,0.20,-9.30,-1.37,2024-01-20 15:14:58.854
308,0.20,-9.30,-1.37,2024-01-20 15:14:58.887
374,0.20,-9.34,-1.37,2024-01-20 15:14:58.920
371,0.24,-9.34,-1.37,2024-01-20 15:14:58.987
298,0.24,-9.30,-1.41,2024-01-20 15:14:59.020
257,0.24,-9.30,-1.37,2024-01-20 15:14:59.054
290,0.24,-9.38,-1.41,2024-01-20 15:14:59.120
343,0.20,-9.34,-1.33,2024-01-20 15:14:59.153
394,0.24,-9.34,-1.45,2024-01-20 15:14:59.186
362,0.24,-9.30,-1.37,2024-01-20 15:14:59.252
274,0.20,-9.34,-1.37,2024-01-20 15:14:59.286
280,0.24,-9.38,-1.41,2024-01-20 15:14:59.319
329,0.24,-9.30,-1.37,2024-01-20 15:14:59.386
607,0.24,-9.34,-1.45,2024-01-20 15:14:59.420
377,0.20,-9.30,-1.37,2024-01-20 15:14:59.452
304,0.20,-9.34,-1.33,2024-01-20 15:14:59.519
281,0.27,-9.38,-1.33,2024-01-20 15:14:59.552
335,0.27,-9.38,-1.41,2024-01-20 15:14:59.585
368,0.24,-9.34,-1.37,2024-01-20 15:14:59.619
389,0.20,-9.34,-1.37,2024-01-20 15:14:59.686
342,0.24,-9.34,-1.37,2024-01-20 15:14:59.719
256,0.20,-9.34,-1.33,2024-01-20 15:14:59.752
326,0.20,-9.34,-1.41,2024-01-20 15:14:59.818
495,0.24,-9.30,-1.37,2024-01-20 15:14:59.852
492,0.24,-9.34,-1.37,2024-01-20 15:14:59.885
536,0.24,-9.34,-1.41,2024-01-20 15:14:59.952
377,0.24,-9.34,-1.37,2024-01-20 15:14:59.984
284,0.24,-9.34,-1.37,2024-01-20 15:15:00.018
207,0.24,-9.34,-1.37,2024-01-20 15:15:00.085
260,0.24,-9.26,-1.37,2024-01-20 15:15:00.118
295,0.24,-9.34,-1.37,2024-01-20 15:15:00.151
234,0.24,-9.34,-1.41,2024-01-20 15:15:00.218
225,0.24,-9.34,-1.41,2024-01-20 15:15:00.251
257,0.27,-9.34,-1.37,2024-01-20 15:15:00.285
309,0.24,-9.30,-1.37,2024-01-20 15:15:00.318
354,0.27,-9.34,-1.33,2024-01-20 15:15:00.384
225,0.24,-9.34,-1.33,2024-01-20 15:15:00.418
245,0.27,-9.34,-1.37,2024-01-20 15:15:00.452
274,0.27,-9.34,-1.37,2024-01-20 15:15:00.517
336,0.20,-9.34,-1.33,2024-01-20 15:15:00.550
401,0.27,-9.34,-1.45,2024-01-20 15:15:00.584
382,0.24,-9.38,-1.37,2024-01-20 15:15:00.650
296,0.24,-9.34,-1.37,2024-01-20 15:15:00.684
250,0.24,-9.38,-1.37,2024-01-20 15:15:00.717
289,0.20,-9.26,-1.33,2024-01-20 15:15:00.783
336,0.20,-9.34,-1.37,2024-01-20 15:15:00.816
368,0.27,-9.34,-1.45,2024-01-20 15:15:00.850
298,0.20,-9.34,-1.33,2024-01-20 15:15:00.916
174,0.20,-9.34,-1.37,2024-01-20 15:15:00.950
150,0.20,-9.26,-1.41,2024-01-20 15:15:00.983
264,0.24,-9.34,-1.37,2024-01-20 15:15:01.017
388,0.27,-9.38,-1.37,2024-01-20 15:15:01.083
467,0.24,-9.34,-1.41,2024-01-20 15:15:01.116
397,0.24,-9.38,-1.33,2024-01-20 15:15:01.150
335,0.20,-9.26,-1.33,2024-01-20 15:15:01.216
398,0.24,-9.34,-1.37,2024-01-20 15:15:01.249
400,0.24,-9.30,-1.33,2024-01-20 15:15:01.283
478,0.24,-9.34,-1.33,2024-01-20 15:15:01.349
369,0.27,-9.34,-1.37,2024-01-20 15:15:01.383
286,0.24,-9.34,-1.37,2024-01-20 15:15:01.416
310,0.24,-9.34,-1.41,2024-01-20 15:15:01.482
395,0.24,-9.30,-1.37,2024-01-20 15:15:01.516
476,0.27,-9.34,-1.41,2024-01-20 15:15:01.549
390,0.27,-9.34,-1.41,2024-01-20 15:15:01.615
305,0.20,-9.30,-1.33,2024-01-20 15:15:01.649
264,0.24,-9.30,-1.37,2024-01-20 15:15:01.681
320,0.24,-9.34,-1.41,2024-01-20 15:15:01.715
370,0.20,-9.34,-1.41,2024-01-20 15:15:01.782
375,0.24,-9.34,-1.41,2024-01-20 15:15:01.815
307,0.24,-9.38,-1.41,2024-01-20 15:15:01.848
253,0.24,-9.34,-1.45,2024-01-20 15:15:01.915
279,0.20,-9.30,-1.41,2024-01-20 15:15:01.948
350,0.27,-9.34,-1.41,2024-01-20 15:15:01.981
391,0.24,-9.30,-1.41,2024-01-20 15:15:02.048
375,0.20,-9.34,-1.37,2024-01-20 15:15:02.081
263,0.24,-9.34,-1.37,2024-01-20 15:15:02.115
287,0.27,-9.34,-1.37,2024-01-20 15:15:02.181
319,0.24,-9.30,-1.41,2024-01-20 15:15:02.214
62,0.24,-9.34,-1.37,2024-01-20 15:15:02.248
386,0.24,-9.41,-1.33,2024-01-20 15:15:02.281
343,0.16,-9.26,-1.37,2024-01-20 15:15:02.347
251,0.24,-9.38,-1.37,2024-01-20 15:15:02.380
298,0.24,-9.10,-1.33,2024-01-20 15:15:02.415
343,0.24,-9.34,-1.41,2024-01-20 15:15:02.481
364,0.27,-9.38,-1.41,2024-01-20 15:15:02.514
394,0.27,-9.26,-1.41,2024-01-20 15:15:02.547
289,0.24,-9.30,-1.41,2024-01-20 15:15:02.613
255,0.24,-9.34,-1.37,2024-01-20 15:15:02.647
324,0.27,-9.34,-1.41,2024-01-20 15:15:02.680
371,0.24,-9.38,-1.37,2024-01-20 15:15:02.747
383,0.24,-9.30,-1.37,2024-01-20 15:15:02.779
316,0.20,-9.38,-1.41,2024-01-20 15:15:02.814
273,0.24,-9.34,-1.37,2024-01-20 15:15:02.879
299,0.20,-9.38,-1.33,2024-01-20 15:15:02.913
333,0.27,-9.34,-1.33,2024-01-20 15:15:02.946
382,0.20,-9.30,-1.33,2024-01-20 15:15:02.980
348,0.24,-9.34,-1.33,2024-01-20 15:15:03.046
198,0.24,-9.30,-1.33,2024-01-20 15:15:03.080
278,0.24,-9.41,-1.37,2024-01-20 15:15:03.114
348,0.27,-9.14,-1.33,2024-01-20 15:15:03.180
394,0.27,-9.26,-1.45,2024-01-20 15:15:03.212
407,0.24,-9.38,-1.37,2024-01-20 15:15:03.246
343,0.27,-9.30,-1.37,2024-01-20 15:15:03.312
268,0.31,-9.18,-1.33,2024-01-20 15:15:03.346
313,0.24,-9.49,-1.33,2024-01-20 15:15:03.379
351,0.27,-9.26,-1.41,2024-01-20 15:15:03.446
391,0.20,-9.26,-1.37,2024-01-20 15:15:03.479
346,0.27,-9.30,-1.37,2024-01-20 15:15:03.512
259,0.24,-9.34,-1.37,2024-01-20 15:15:03.578
276,0.27,-9.34,-1.37,2024-01-20 15:15:03.611
329,0.20,-9.22,-1.37,2024-01-20 15:15:03.645
384,0.24,-9.38,-1.37,2024-01-20 15:15:03.679
390,0.27,-9.34,-1.37,2024-01-20 15:15:03.745
284,0.20,-9.34,-1.37,2024-01-20 15:15:03.778
254,0.24,-9.34,-1.37,2024-01-20 15:15:03.811
310,0.24,-9.34,-1.33,2024-01-20 15:15:03.877
277,0.20,-9.34,-1.37,2024-01-20 15:15:03.911
380,0.24,-9.30,-1.37,2024-01-20 15:15:03.944
340,0.24,-9.30,-1.37,2024-01-20 15:15:04.011
272,0.24,-9.30,-1.33,2024-01-20 15:15:04.045
301,0.27,-9.34,-1.37,2024-01-20 15:15:04.077
336,0.24,-9.26,-1.37,2024-01-20 15:15:04.144
368,0.24,-9.30,-1.41,2024-01-20 15:15:04.177
365,0.31,-9.38,-1.41,2024-01-20 15:15:04.210
277,0.24,-9.34,-1.37,2024-01-20 15:15:04.276
269,0.24,-9.34,-1.37,2024-01-20 15:15:04.310
324,0.24,-9.30,-1.37,2024-01-20 15:15:04.343
348,0.20,-9.38,-1.37,2024-01-20 15:15:04.378
388,0.24,-9.34,-1.41,2024-01-20 15:15:04.443
315,0.24,-9.30,-1.37,2024-01-20 15:15:04.477
259,0.20,-9.30,-1.41,2024-01-20 15:15:04.510
294,0.20,-9.34,-1.37,2024-01-20 15:15:04.577
341,0.24,-9.38,-1.45,2024-01-20 15:15:04.610
387,0.20,-9.30,-1.37,2024-01-20 15:15:04.643
345,0.20,-9.30,-1.37,2024-01-20 15:15:04.710
658,0.24,-9.34,-1.41,2024-01-20 15:15:04.743
265,0.24,-9.34,-1.37,2024-01-20 15:15:04.776
320,0.20,-9.34,-1.37,2024-01-20 15:15:04.842
387,0.24,-9.34,-1.37,2024-01-20 15:15:04.876
403,0.27,-9.34,-1.37,2024-01-20 15:15:04.909
315,0.20,-9.30,-1.37,2024-01-20 15:15:04.976
262,0.24,-9.30,-1.37,2024-01-20 15:15:05.009
315,0.24,-9.34,-1.33,2024-01-20 15:15:05.042
351,0.24,-9.30,-1.41,2024-01-20 15:15:05.076
393,0.24,-9.34,-1.33,2024-01-20 15:15:05.142
339,0.24,-9.34,-1.41,2024-01-20 15:15:05.176
257,0.24,-9.34,-1.41,2024-01-20 15:15:05.209
261,0.24,-9.34,-1.37,2024-01-20 15:15:05.275
337,0.24,-9.34,-1.41,2024-01-20 15:15:05.308
371,0.27,-9.38,-1.41,2024-01-20 15:15:05.342
392,0.24,-9.30,-1.37,2024-01-20 15:15:05.408
285,0.24,-9.38,-1.37,2024-01-20 15:15:05.442
252,0.20,-9.34,-1.37,2024-01-20 15:15:05.475
314,0.16,-9.30,-1.37,2024-01-20 15:15:05.541
659,0.24,-9.34,-1.33,2024-01-20 15:15:05.575
372,0.20,-9.30,-1.41,2024-01-20 15:15:05.608
341,0.27,-9.34,-1.41,2024-01-20 15:15:05.674
290,0.27,-9.34,-1.41,2024-01-20 15:15:05.708
318,0.24,-9.30,-1.41,2024-01-20 15:15:05.742
373,0.24,-9.30,-1.33,2024-01-20 15:15:05.775
384,0.24,-9.30,-1.33,2024-01-20 15:15:05.841
383,0.24,-9.30,-1.41,2024-01-20 15:15:05.874
287,0.24,-9.34,-1.33,2024-01-20 15:15:05.908
265,0.20,-9.30,-1.37,2024-01-20 15:15:05.974
335,0.24,-9.34,-1.33,2024-01-20 15:15:06.007
369,0.24,-9.38,-1.37,2024-01-20 15:15:06.040
385,0.20,-9.30,-1.37,2024-01-20 15:15:06.107
318,0.24,-9.38,-1.41,2024-01-20 15:15:06.141
273,0.24,-9.34,-1.37,2024-01-20 15:15:06.174
298,0.24,-9.34,-1.41,2024-01-20 15:15:06.240
340,0.20,-9.30,-1.37,2024-01-20 15:15:06.273
366,0.24,-9.38,-1.37,2024-01-20 15:15:06.306
358,0.24,-9.38,-1.37,2024-01-20 15:15:06.372
0,0.24,-9.34,-1.45,2024-01-20 15:15:06.406
258,0.24,-9.34,-1.37,2024-01-20 15:15:06.440
304,0.20,-9.30,-1.45,2024-01-20 15:15:06.473
364,0.24,-9.34,-1.33,2024-01-20 15:15:06.540
408,0.20,-9.34,-1.41,2024-01-20 15:15:06.573
353,0.24,-9.38,-1.37,2024-01-20 15:15:06.607
273,0.20,-9.38,-1.41,2024-01-20 15:15:06.673
285,0.24,-9.34,-1.33,2024-01-20 15:15:06.706
326,0.24,-9.34,-1.41,2024-01-20 15:15:06.740
371,0.24,-9.38,-1.33,2024-01-20 15:15:06.806
372,0.27,-9.34,-1.37,2024-01-20 15:15:06.839
291,0.24,-9.26,-1.37,2024-01-20 15:15:06.872
258,0.24,-9.30,-1.37,2024-01-20 15:15:06.939
296,0.27,-9.34,-1.33,2024-01-20 15:15:06.972
365,0.24,-9.38,-1.37,2024-01-20 15:15:07.006
377,0.24,-9.34,-1.37,2024-01-20 15:15:07.039
338,0.24,-9.34,-1.37,2024-01-20 15:15:07.105
251,0.27,-9.34,-1.37,2024-01-20 15:15:07.139
445,0.24,-9.34,-1.33,2024-01-20 15:15:07.171
319,0.24,-9.34,-1.33,2024-01-20 15:15:07.238
389,0.24,-9.34,-1.41,2024-01-20 15:15:07.272
385,0.24,-9.30,-1.33,2024-01-20 15:15:07.305
318,0.27,-9.34,-1.41,2024-01-20 15:15:07.372
261,0.24,-9.34,-1.37,2024-01-20 15:15:07.405
298,0.27,-9.34,-1.37,2024-01-20 15:15:07.438
358,0.24,-9.34,-1.37,2024-01-20 15:15:07.505
382,0.24,-9.34,-1.37,2024-01-20 15:15:07.538
322,0.20,-9.30,-1.41,2024-01-20 15:15:07.571
254,0.24,-9.34,-1.37,2024-01-20 15:15:07.638
273,0.24,-9.34,-1.41,2024-01-20 15:15:07.671
326,0.20,-9.34,-1.37,2024-01-20 15:15:07.705
398,0.20,-9.30,-1.41,2024-01-20 15:15:07.738
370,0.24,-9.34,-1.33,2024-01-20 15:15:07.804
271,0.20,-9.34,-1.37,2024-01-20 15:15:07.837
261,0.24,-9.30,-1.37,2024-01-20 15:15:07.871
566,0.24,-9.38,-1.37,2024-01-20 15:15:07.937
186,0.27,-9.34,-1.37,2024-01-20 15:15:07.971
402,0.24,-9.34,-1.37,2024-01-20 15:15:08.003
348,0.27,-9.38,-1.41,2024-01-20 15:15:08.070
294,0.27,-9.34,-1.37,2024-01-20 15:15:08.104
323,0.24,-9.30,-1.37,2024-01-20 15:15:08.136
341,0.24,-9.30,-1.41,2024-01-20 15:15:08.203
407,0.24,-9.34,-1.33,2024-01-20 15:15:08.236
361,0.20,-9.34,-1.37,2024-01-20 15:15:08.269
282,0.27,-9.38,-1.33,2024-01-20 15:15:08.336
272,0.27,-9.34,-1.33,2024-01-20 15:15:08.370
325,0.24,-9.34,-1.33,2024-01-20 15:15:08.403
368,0.24,-9.30,-1.41,2024-01-20 15:15:08.436
386,0.24,-9.34,-1.37,2024-01-20 15:15:08.503
334,0.24,-9.34,-1.33,2024-01-20 15:15:08.536
264,0.24,-9.34,-1.45,2024-01-20 15:15:08.569
299,0.27,-9.34,-1.41,2024-01-20 15:15:08.636
346,0.20,-9.30,-1.37,2024-01-20 15:15:08.669
656,0.24,-9.34,-1.41,2024-01-20 15:15:08.703
219,0.24,-9.34,-1.37,2024-01-20 15:15:08.768
273,0.27,-9.34,-1.45,2024-01-20 15:15:08.802
288,0.27,-9.38,-1.41,2024-01-20 15:15:08.836
361,0.24,-9.30,-1.37,2024-01-20 15:15:08.902
396,0.24,-9.34,-1.37,2024-01-20 15:15:08.935
376,0.27,-9.34,-1.37,2024-01-20 15:15:08.969
308,0.24,-9.30,-1.41,2024-01-20 15:15:09.035
264,0.27,-9.30,-1.41,2024-01-20 15:15:09.069
314,0.27,-9.34,-1.41,2024-01-20 15:15:09.102
359,0.24,-9.34,-1.37,2024-01-20 15:15:09.136
387,0.27,-9.38,-1.41,2024-01-20 15:15:09.201
330,0.24,-9.30,-1.37,2024-01-20 15:15:09.234
272,0.24,-9.30,-1.37,2024-01-20 15:15:09.268
295,0.24,-9.38,-1.45,2024-01-20 15:15:09.335
352,0.24,-9.34,-1.37,2024-01-20 15:15:09.368
377,0.24,-9.30,-1.41,2024-01-20 15:15:09.401
358,0.20,-9.30,-1.37,2024-01-20 15:15:09.468
257,0.24,-9.30,-1.37,2024-01-20 15:15:09.501
179,0.24,-9.30,-1.33,2024-01-20 15:15:09.534
316,0.24,-9.30,-1.37,2024-01-20 15:15:09.600
369,0.27,-9.34,-1.37,2024-01-20 15:15:09.634
391,0.20,-9.34,-1.37,2024-01-20 15:15:09.667
347,0.20,-9.30,-1.33,2024-01-20 15:15:09.734
241,0.24,-9.34,-1.37,2024-01-20 15:15:09.766
312,0.24,-9.34,-1.37,2024-01-20 15:15:09.800
379,0.24,-9.34,-1.41,2024-01-20 15:15:09.834
389,0.27,-9.30,-1.37,2024-01-20 15:15:09.900
350,0.24,-9.34,-1.33,2024-01-20 15:15:09.934
252,0.20,-9.30,-1.37,2024-01-20 15:15:09.967
250,0.24,-9.38,-1.33,2024-01-20 15:15:10.033
300,0.24,-9.30,-1.41,2024-01-20 15:15:10.066
352,0.24,-9.30,-1.41,2024-01-20 15:15:10.100
375,0.24,-9.34,-1.33,2024-01-20 15:15:10.166
300,0.27,-9.30,-1.37,2024-01-20 15:15:10.200
268,0.20,-9.38,-1.41,2024-01-20 15:15:10.233
300,0.24,-9.34,-1.33,2024-01-20 15:15:10.299
367,0.24,-9.38,-1.37,2024-01-20 15:15:10.332
390,0.24,-9.26,-1.33,2024-01-20 15:15:10.366
342,0.27,-9.34,-1.41,2024-01-20 15:15:10.433
278,0.20,-9.34,-1.33,2024-01-20 15:15:10.466
661,0.27,-9.38,-1.37,2024-01-20 15:15:10.499
317,0.24,-9.30,-1.41,2024-01-20 15:15:10.533
390,0.24,-9.30,-1.41,2024-01-20 15:15:10.599
397,0.20,-9.38,-1.37,2024-01-20 15:15:10.632
317,0.24,-9.34,-1.45,2024-01-20 15:15:10.666
280,0.20,-9.30,-1.37,2024-01-20 15:15:10.732
306,0.24,-9.34,-1.37,2024-01-20 15:15:10.765
375,0.24,-9.38,-1.41,2024-01-20 15:15:10.799
397,0.24,-9.30,-1.33,2024-01-20 15:15:10.865
346,0.20,-9.30,-1.33,2024-01-20 15:15:10.899
271,0.20,-9.30,-1.37,2024-01-20 15:15:10.931
287,0.31,-9.69,-1.53,2024-01-20 15:15:10.998
347,0.24,-9.57,-1.37,2024-01-20 15:15:11.032
386,0.27,-9.65,-1.41,2024-01-20 15:15:11.065
365,0.31,-9.18,-1.33,2024-01-20 15:15:11.131
282,0.24,-9.34,-1.37,2024-01-20 15:15:11.165
290,0.24,-9.38,-1.41,2024-01-20 15:15:11.198
340,0.24,-8.90,-1.37,2024-01-20 15:15:11.232
370,0.24,-9.30,-1.37,2024-01-20 15:15:11.298
393,0.24,-9.34,-1.37,2024-01-20 15:15:11.331
351,0.27,-9.14,-1.37,2024-01-20 15:15:11.364
253,0.24,-9.34,-1.45,2024-01-20 15:15:11.431
296,0.27,-9.38,-1.37,2024-01-20 15:15:11.464
347,0.27,-9.26,-1.37,2024-01-20 15:15:11.497
374,0.27,-9.30,-1.41,2024-01-20 15:15:11.563
216,0.24,-9.10,-1.33,2024-01-20 15:15:11.597
284,0.24,-9.34,-1.33,2024-01-20 15:15:11.630
275,0.24,-9.41,-1.33,2024-01-20 15:15:11.697
343,0.24,-9.38,-1.45,2024-01-20 15:15:11.730
407,0.24,-9.41,-1.41,2024-01-20 15:15:11.764
416,0.27,-9.38,-1.41,2024-01-20 15:15:11.830
315,0.24,-9.34,-1.41,2024-01-20 15:15:11.863
313,0.24,-9.34,-1.37,2024-01-20 15:15:11.896
321,0.16,-9.22,-1.37,2024-01-20 15:15:11.930
347,0.31,-9.41,-1.45,2024-01-20 15:15:11.996
365,0.24,-9.34,-1.41,2024-01-20 15:15:12.030
315,0.24,-9.30,-1.33,2024-01-20 15:15:12.063
222,0.24,-9.38,-1.37,2024-01-20 15:15:12.129
222,0.16,-9.53,-1.33,2024-01-20 15:15:12.163
353,0.27,-9.45,-1.37,2024-01-20 15:15:12.196
398,0.24,-9.30,-1.37,2024-01-20 15:15:12.262
367,0.24,-9.22,-1.33,2024-01-20 15:15:12.296
348,0.27,-9.38,-1.37,2024-01-20 15:15:12.329
284,0.24,-9.30,-1.33,2024-01-20 15:15:12.395
352,0.31,-9.57,-1.37,2024-01-20 15:15:12.429
392,0.27,-9.41,-1.37,2024-01-20 15:15:12.462
426,0.24,-9.30,-1.41,2024-01-20 15:15:12.529
380,0.27,-9.49,-1.29,2024-01-20 15:15:12.562
277,0.24,-9.34,-1.41,2024-01-20 15:15:12.597
517,0.24,-9.14,-1.37,2024-01-20 15:15:12.629
120,0.24,-9.26,-1.37,2024-01-20 15:15:12.695
368,0.24,-9.45,-1.37,2024-01-20 15:15:12.729
405,0.20,-8.98,-1.41,2024-01-20 15:15:12.762
304,0.24,-9.34,-1.41,2024-01-20 15:15:12.828
300,0.27,-9.34,-1.37,2024-01-20 15:15:12.861
319,0.24,-9.34,-1.37,2024-01-20 15:15:12.895
380,0.27,-9.34,-1.45,2024-01-20 15:15:12.961
384,0.24,-9.30,-1.33,2024-01-20 15:15:12.994
323,0.24,-9.34,-1.37,2024-01-20 15:15:13.028
276,0.24,-9.34,-1.37,2024-01-20 15:15:13.094
285,0.24,-9.34,-1.37,2024-01-20 15:15:13.127
353,0.20,-9.34,-1.37,2024-01-20 15:15:13.161
387,0.24,-9.38,-1.37,2024-01-20 15:15:13.227
348,0.20,-9.30,-1.33,2024-01-20 15:15:13.261
275,0.24,-9.30,-1.33,2024-01-20 15:15:13.294
271,0.27,-9.30,-1.37,2024-01-20 15:15:13.328
309,0.24,-9.30,-1.33,2024-01-20 15:15:13.393
367,0.24,-9.30,-1.33,2024-01-20 15:15:13.427
369,0.24,-9.30,-1.37,2024-01-20 15:15:13.460
321,0.24,-9.30,-1.41,2024-01-20 15:15:13.526
265,0.20,-8.90,-1.37,2024-01-20 15:15:13.560
291,0.27,-9.18,-1.41,2024-01-20 15:15:13.593
369,0.20,-9.53,-1.45,2024-01-20 15:15:13.659
393,0.27,-9.38,-1.37,2024-01-20 15:15:13.693
618,0.24,-9.34,-1.41,2024-01-20 15:15:13.726
250,0.24,-9.34,-1.33,2024-01-20 15:15:13.793
281,0.24,-9.30,-1.41,2024-01-20 15:15:13.827
347,0.27,-9.34,-1.45,2024-01-20 15:15:13.860
417,0.24,-9.34,-1.37,2024-01-20 15:15:13.926
382,0.24,-9.38,-1.37,2024-01-20 15:15:13.960
